,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,,
16157,"219 Woodmount Ave, Toronto (E4353398) | Zoocasa","1,050,000","899,900",3,2,N/A ,1,,
16161,"82 Glendale Ave, Toronto (W4352441) | Zoocasa","1,252,000","1,039,000",5,1,N/A ,1,,
16162,"60 Lamb Ave, Toronto (E4354302) | Zoocasa","999,000","859,000",3,2,N/A ,0,,
16163,"428 - 20 Minowan Miikan Lane, Toronto (C4349998) | Zoocasa","624,900","624,900",2,1,650,1,,
16169,"514 - 51 East Liberty St, Toronto (C4349206) | Zoocasa","510,000","499,900",1,1,650,0,,
16170,"909 - 20 Dean Park Rd, Toronto (E4334905) | Zoocasa","520,000","523,800",2,2,1300,1,,
16173,"910 - 111 Bathurst St, Toronto (C4353973) | Zoocasa","505,000","399,000",1,1,550,0,,
16175,"F4 - 296 Mill Rd, Toronto (W4327763) | Zoocasa","650,000","635,000",3,3,1700,2,,
16176,"1101 - 37 Grosvenor St, Toronto (C4345904) | Zoocasa","846,300","850,000",2,2,750,1,,
16178,"44 Hunt Club Dr, Toronto (E4330255) | Zoocasa","965,000","969,900",2,2,900,2,,
16179,"31 Boyce Ave, Toronto (E4346751) | Zoocasa","712,000","739,900",3,2,N/A ,4,,
16181,"202 King St, Toronto (W4351518) | Zoocasa","959,000","959,000",4,4,2250,2,,
16186,"1202 - 451 The West Mall Rd, Toronto (W4338267) | Zoocasa","363,000","369,000",2,1,1100,1,,
16188,"3805 - 36 Park Lawn Rd, Toronto (W4332282) | Zoocasa","627,000","639,900",2,2,850,1,,
16189,"45 Skylark Rd N, Toronto (W4341830) | Zoocasa","921,000","934,900",3,2,N/A ,3,,
16190,"701 - 1410 Dupont St, Toronto (W4352776) | Zoocasa","625,000","645,000",2,2,850,1,,
16191,"1508 - 1900 Sheppard Ave E, Toronto (C4350046) | Zoocasa","398,000","415,000",2,2,950,1,,
16192,"1 Denton Ave, Toronto (E4356039) | Zoocasa","725,000","689,000",3,2,N/A ,0,,
16193,"2009 - 38 Lee Centre Dr, Toronto (E4339258) | Zoocasa","443,000","443,900",2,2,850,1,,
16194,"255 Torbarrie Rd, Toronto (W4350518) | Zoocasa","660,000","675,000",3,3,N/A ,1,,
16196,"504 - 100 Wingarden Crt, Toronto (E4348214) | Zoocasa","299,900","299,900",2,2,950,1,,
16197,"1709 - 390 Dixon Rd, Toronto (W4354928) | Zoocasa","297,000","303,000",2,1,1100,1,,
16198,"3015 - 12 Sudbury St, Toronto (C4354140) | Zoocasa","652,000","659,900",2,1,1100,1,,
16200,"Ph 1220 - 10 Dean Park Rd, Toronto (E4355765) | Zoocasa","495,000","499,000",2,2,1300,1,,
16201,"425 - 900 Mount Pleasant Rd, Toronto (C4353592) | Zoocasa","878,800","878,800",2,2,950,1,,
16202,"601 - 88 Charles St E, Toronto (C4354395) | Zoocasa","429,750","425,000",1,1,550,0,,
16204,"75 Fairfield Rd, Toronto (C4332660) | Zoocasa","1,180,000","1,249,000",2,2,N/A ,2,,
16205,"1708 - 15 Viking Lane, Toronto (W4355169) | Zoocasa","575,100","569,000",2,2,750,1,,
16206,"64 Rockcliffe Blvd, Toronto (W4331814) | Zoocasa","880,000","899,000",3,2,N/A ,2,,
16207,"A4 - 1100 Lansdowne Ave, Toronto (W4355566) | Zoocasa","837,000","839,000",2,2,1100,1,,
16208,"409 - 447 Walmer Rd, Toronto (C4351446) | Zoocasa","1,207,000","1,199,000",3,3,1700,2,,
16209,"56 Knowles Dr, Toronto (E4344647) | Zoocasa","768,000","799,900",4,3,N/A ,2,,
16213,"739 - 68 Abell St, Toronto (C4347087) | Zoocasa","390,000","389,000",1,1,250,0,,
16216,"808 - 2901 Kipling Ave, Toronto (W4331281) | Zoocasa","360,000","369,000",2,2,1300,2,,
16217,"602 - 75 The Donway West, Toronto (C4340215) | Zoocasa","380,000","388,000",0,1,250,1,,
16218,"191 Ashdale Ave, Toronto (E4353515) | Zoocasa","948,000","699,000",3,2,1300,1,,
16219,"9 Winfield Ave, Toronto (W4338612) | Zoocasa","1,220,000","1,349,000",5,3,N/A ,1,,
16220,"55 Afton Ave, Toronto (C4347864) | Zoocasa","1,888,000","1,924,000",3,4,2750,2,,
16221,"109 - 541 Blackthorn Ave, Toronto (W4348940) | Zoocasa","290,000","292,900",1,1,650,1,,
16223,"2 Triangle Villas Dr, Toronto (E4353494) | Zoocasa","828,000","825,000",3,3,N/A ,2,,
16227,"23 Davistow Cres, Toronto (W4354898) | Zoocasa","716,023","699,000",4,2,N/A ,2,,
16229,"701 - 1320 Islington Ave, Toronto (W4350860) | Zoocasa","730,000","689,900",2,2,1300,1,,
16230,"182 Westwood Ave, Toronto (E4353688) | Zoocasa","1,200,000","999,900",3,2,N/A ,2,,
16231,"2201 - 125 Peter St, Toronto (C4353664) | Zoocasa","902,000","708,000",3,2,850,1,,
16233,"57 Blackfriar Ave, Toronto (W4350174) | Zoocasa","740,000","699,000",3,2,N/A ,4,,
16236,"1005 - 60 Annie Craig Dr, Toronto (W4337708) | Zoocasa","587,000","589,000",2,2,750,1,,
16238,"1605 - 110 Charles St E, Toronto (C4353941) | Zoocasa","572,000","569,800",1,1,550,0,,
16239,"1729 - 38 Joe Shuster Way, Toronto (C4355091) | Zoocasa","489,000","489,000",1,2,650,1,,
16240,"405 - 234 Albion Rd, Toronto (W4348471) | Zoocasa","327,000","358,888",3,2,1100,2,,
16241,"806 - 6 Eva Rd, Toronto (W4344670) | Zoocasa","494,000","499,000",2,2,750,1,,
16242,"2 Mcmillan Ave, Toronto (E4346128) | Zoocasa","840,000","849,900",3,3,1750,4,,
16243,"103 - 28 Avondale Ave, Toronto (C4355315) | Zoocasa","432,000","419,900",1,1,550,0,,
16244,"1804 - 61 St Clair Ave W, Toronto (C4352456) | Zoocasa","1,100,000","1,099,000",2,2,1300,1,,
16246,"50 Mancroft Cres, Toronto (W4351599) | Zoocasa","815,000","819,700",3,2,N/A ,2,,
16247,"12 Lantos Crt, Toronto (W4352454) | Zoocasa","640,000","639,888",4,2,N/A ,3,,
16248,"2304 - 3 Massey Sq, Toronto (E4350384) | Zoocasa","334,800","334,900",2,1,1100,1,,
16249,"315 - 2351 Kennedy Rd, Toronto (E4355625) | Zoocasa","312,000","325,000",2,2,750,1,,
16250,"1509A - 19 Singer Crt, Toronto (C4353914) | Zoocasa","410,000","409,900",1,1,550,0,,
16251,"72 Northumberland St, Toronto (W4354978) | Zoocasa","1,120,000","889,000",3,2,1300,0,,
16253,"31 Panmure Cres, Toronto (E4329829) | Zoocasa","670,000","649,900",3,1,N/A ,3,,
16254,"86 Renfield St, Toronto (W4346854) | Zoocasa","955,000","959,900",3,3,N/A ,2,,
16255,"114 Laurel Ave, Toronto (W4348096) | Zoocasa","1,163,000","999,900",2,3,N/A ,3,,
16257,"210 - 1131 Steeles Ave W, Toronto (C4331301) | Zoocasa","480,000","499,990",2,2,1300,2,,
16259,"323 - 6 Drummond St, Toronto (W4354116) | Zoocasa","670,100","639,900",2,2,950,1,,
16262,"507 - 51 Trolley Cres, Toronto (C4352957) | Zoocasa","472,000","477,000",1,1,250,0,,
16263,"12 Sarah Jackson Cres, Toronto (W4330308) | Zoocasa","702,000","709,900",3,3,1750,1,,
16264,"706 - 55 Stewart St, Toronto (C4336507) | Zoocasa","495,000","509,000",1,1,250,0,,
16265,"802 - 75 East Liberty St, Toronto (C4350063) | Zoocasa","555,888","509,000",1,1,550,1,,
16266,"2502 - 1410 Dupont St, Toronto (W4353240) | Zoocasa","465,000","468,888",1,1,550,1,,
16268,"606 - 160 Vanderhoof Ave, Toronto (C4349485) | Zoocasa","715,000","715,000",2,2,950,1,,
16269,"1705 - 11 Brunel Crt, Toronto (C4354666) | Zoocasa","499,900","499,900",1,1,550,0,,
16271,"406 - 19 Four Winds Dr, Toronto (W4330303) | Zoocasa","442,500","449,000",3,2,1300,1,,
16273,"4203 - 42 Charles St E, Toronto (C4345122) | Zoocasa","998,800","1,038,000",2,2,750,1,,
16274,"101 Dali Cres, Toronto (E4337442) | Zoocasa","815,000","839,000",4,3,2250,2,,
16275,"2501 - 2220 Lake Shore Blvd W, Toronto (W4337146) | Zoocasa","465,000","478,000",1,1,550,1,,
16277,"807 - 872 Sheppard Ave W, Toronto (C4354783) | Zoocasa","558,800","558,800",2,2,850,1,,
16278,"801 - 86 Gloucester St, Toronto (C4353469) | Zoocasa","825,000","825,000",2,2,1300,1,,
16280,"2822 - 700 Humberwood Blvd, Toronto (W4336874) | Zoocasa","363,000","365,000",1,1,650,1,,
16282,"3908 - 88 Harbour St, Toronto (C4350985) | Zoocasa","660,000","660,000",1,1,550,0,,
16283,"143 Cassandra Blvd, Toronto (C4338955) | Zoocasa","1,390,000","1,388,000",4,4,N/A ,2,,
16284,"1303 - 215 Fort York Blvd, Toronto (C4346062) | Zoocasa","501,000","499,900",1,1,550,0,,
16285,"22 Benadair Crt, Toronto (E4334616) | Zoocasa","745,000","798,999",3,2,N/A ,3,,
16288,"C29 - 300 Mill Rd, Toronto (W4354468) | Zoocasa","615,000","499,000",2,2,1100,1,,
16292,"908 - 30 Roehampton Ave, Toronto (C4332005) | Zoocasa","692,000","709,900",2,2,850,1,,
16294,"3510 - 215 Fort York Blvd, Toronto (C4348824) | Zoocasa","735,000","729,000",2,2,850,1,,
16296,"2216 - 460 Adelaide St E, Toronto (C4341355) | Zoocasa","612,000","630,000",2,2,750,0,,
16298,"648 Eastern Ave, Toronto (E4354047) | Zoocasa","792,000","674,900",3,1,N/A ,2,,
16300,"712 - 10 Morrison St, Toronto (C4351436) | Zoocasa","678,000","599,900",1,1,650,1,,
16301,"65 Bannockburn Ave, Toronto (C4352081) | Zoocasa","1,700,000","1,495,000",2,2,N/A ,2,,
16302,"36 Baronial Crt, Toronto (E4353380) | Zoocasa","825,000","799,900",3,3,N/A ,2,,
16303,"1407 - 3390 Weston Rd, Toronto (W4345441) | Zoocasa","229,000","229,000",2,1,1100,1,,
16304,"70 Montezuma Tr, Toronto (E4334771) | Zoocasa","615,000","628,800",3,2,N/A ,1,,
16305,"305 - 1201 Steeles Ave W, Toronto (C4330969) | Zoocasa","427,500","454,900",2,2,1500,1,,
16307,"413 - 170 Sudbury St, Toronto (C4346545) | Zoocasa","570,000","588,888",2,2,750,0,,
16310,"1102 - 18 Holmes Ave, Toronto (C4347325) | Zoocasa","465,000","475,000",1,1,550,1,,
16311,"1303 - 78 Harrison Garden Blvd, Toronto (C4350924) | Zoocasa","699,000","709,999",2,2,1100,1,,
16312,"1103 - 42 Charles St E, Toronto (C4341083) | Zoocasa","432,500","449,900",1,1,250,0,,
16315,"1608 - 5740 Yonge St, Toronto (C4351917) | Zoocasa","450,000","453,900",1,1,550,1,,
16316,"601 - 88 Grandview Way, Toronto (C4352371) | Zoocasa","612,800","618,000",2,2,950,1,,
16317,"601 - 50 Bruyeres Mews Ave, Toronto (C4329424) | Zoocasa","470,000","499,900",1,1,550,1,,
16320,"308 - 1350 York Mills Rd, Toronto (C4328567) | Zoocasa","325,000","334,900",1,1,650,1,,
16321,"1704 - 42 Charles St, Toronto (C4351742) | Zoocasa","598,000","609,000",1,1,550,0,,
16322,"2509 - 38 Grenville St, Toronto (C4329135) | Zoocasa","827,000","838,000",2,2,750,1,,
16323,"Lph07 - 2200 Lake Shore Blvd W, Toronto (W4335795) | Zoocasa","630,000","648,000",2,2,850,1,,
16325,"308 - 155 Marlee Ave, Toronto (W4342704) | Zoocasa","518,000","539,900",2,1,1100,1,,
16326,"1515 - 105 George St, Toronto (C4348425) | Zoocasa","538,300","499,900",1,1,550,0,,
16328,"1305 - 18 Kenaston Gdns, Toronto (C4332644) | Zoocasa","455,000","456,000",1,1,550,1,,
16331,"2421 - 633 Bay St, Toronto (C4340614) | Zoocasa","570,000","579,000",1,1,850,0,,
16332,"314 - 100 Lotherton Ptwy, Toronto (W4343527) | Zoocasa","273,000","299,000",4,1,850,1,,
16334,"39 Sellmar Rd, Toronto (W4343109) | Zoocasa","970,000","999,000",3,2,N/A ,3,,
16337,"308 - 10 Bloorview Pl, Toronto (C4344310) | Zoocasa","470,800","479,800",1,1,550,1,,
16338,"1307 - 21 Widmer St, Toronto (C4347696) | Zoocasa","590,000","599,000",1,1,550,0,,
16340,"1709 - 736 Bay St, Toronto (C4352384) | Zoocasa","440,000","399,900",1,1,250,0,,
16341,"P7 - 550 Front St W, Toronto (C4341142) | Zoocasa","975,000","996,000",2,2,1100,1,,
16342,"3201 - 18 Harbour St, Toronto (C4346757) | Zoocasa","710,000","789,900",2,2,850,1,,
16346,"3201 - 35 Balmuto St, Toronto (C4342852) | Zoocasa","1,250,000","1,259,000",2,2,1300,1,,
16347,"2605 - 55 Scollard St, Toronto (C4353014) | Zoocasa","2,265,000","2,350,000",2,2,1300,1,,
16350,"612 - 111 Bathurst St, Toronto (C4351433) | Zoocasa","820,000","809,900",2,1,750,1,,
16351,"38 Dewhurst Blvd, Toronto (E4348491) | Zoocasa","1,265,000","999,000",3,2,N/A ,2,,
16353,"705 - 61 Richview Rd, Toronto (W4340930) | Zoocasa","465,000","478,000",3,2,1500,1,,
16354,"109 - 60 Homewood Ave, Toronto (C4352222) | Zoocasa","442,800","448,888",1,1,550,1,,
16355,"17 Holford Cres, Toronto (E4353028) | Zoocasa","820,000","798,800",3,2,N/A ,2,,
16356,"2111 - 83 Borough Dr, Toronto (E4348060) | Zoocasa","493,000","399,999",2,2,950,2,,
16357,"809 - 2464 Weston Rd, Toronto (W4337276) | Zoocasa","382,000","384,900",2,2,750,1,,
16358,"1203 - 551 The West Mall, Toronto (W4339965) | Zoocasa","360,000","360,000",2,1,1100,1,,
16359,"41 Maryport Ave, Toronto (W4340954) | Zoocasa","970,000","889,000",3,3,N/A ,6,,
16360,"83 Roslin Ave, Toronto (C4348846) | Zoocasa","1,320,000","1,398,000",3,2,N/A ,3,,
16363,"605 - 281 Mutual St, Toronto (C4347335) | Zoocasa","500,000","510,000",1,1,550,0,,
16366,"712 - 75 Portland St, Toronto (C4348128) | Zoocasa","629,000","589,999",1,1,550,0,,
16367,"41 Dixington Cres, Toronto (W4352475) | Zoocasa","720,000","719,900",4,2,N/A ,4,,
16368,"87 Victor Ave, Toronto (E4333147) | Zoocasa","1,250,000","1,279,000",5,4,N/A ,0,,
16369,"410 - 301 Markham St, Toronto (C4336131) | Zoocasa","730,000","759,900",1,1,750,1,,
16372,"207B - 60 Annie Craig Dr, Toronto (W4343622) | Zoocasa","430,000","439,900",1,1,550,1,,
16376,"514 - 1328 Birchmount Rd, Toronto (E4329330) | Zoocasa","470,000","475,000",2,2,950,1,,
16379,"401 - 300 Alton Towers Circ, Toronto (E4347650) | Zoocasa","360,000","299,000",2,2,950,1,,
16380,"24A Gort Ave, Toronto (W4349056) | Zoocasa","784,000","749,000",3,2,N/A ,4,,
16383,"2210 - 18 Spring Garden Ave, Toronto (C4348945) | Zoocasa","713,000","719,000",3,2,1100,1,,
16384,"12 Anderson Ave, Toronto (C4352866) | Zoocasa","1,850,000","1,495,000",3,2,N/A ,1,,
16386,"201 - 59 Annie Craig Dr, Toronto (W4348030) | Zoocasa","445,000","449,900",1,1,550,1,,
16387,"1802 - 112 George St, Toronto (C4350272) | Zoocasa","635,000","599,900",1,1,650,1,,
16388,"1703 - 5 San Romano Way, Toronto (W4330159) | Zoocasa","322,500","335,000",2,2,1100,1,,
16389,"206 - 3900 Yonge St, Toronto (C4333630) | Zoocasa","1,285,000","1,349,000",2,3,2000,3,,
16390,"608 - 7 Michael Power Pl, Toronto (W4342156) | Zoocasa","528,000","534,900",2,2,850,2,,
16395,"1202 - 21 Widmer St, Toronto (C4330517) | Zoocasa","845,000","860,000",2,2,850,1,,
16396,"81 Delwood Dr, Toronto (E4348167) | Zoocasa","830,000","699,900",3,2,N/A ,4,,
16397,"209 - 88 Colgate Ave, Toronto (E4350031) | Zoocasa","480,000","490,000",1,1,250,1,,
16400,"1008 - 10 Capreol Crt, Toronto (C4340603) | Zoocasa","852,500","869,900",2,2,950,1,,
16401,"1103 - 99 The Donway West, Toronto (C4352868) | Zoocasa","805,000","820,000",2,2,850,1,,
16402,"4 Norway Ave, Toronto (E4338644) | Zoocasa","1,012,000","1,019,000",2,2,N/A ,1,,
16405,"143 Forman Ave, Toronto (C4347346) | Zoocasa","1,376,000","1,199,000",3,2,1300,2,,
16406,"421 - 1900 Bayview Ave, Toronto (C4338710) | Zoocasa","1,045,000","1,075,000",2,2,950,2,,
16407,"417 - 109 Ossington Ave, Toronto (C4337746) | Zoocasa","625,000","599,999",1,1,650,0,,
16408,"1910 - 100 Quebec Ave, Toronto (W4348232) | Zoocasa","950,000","895,000",2,2,1100,2,,
16409,"113 Bowmore Rd, Toronto (E4352387) | Zoocasa","756,000","599,000",3,1,N/A ,1,,
16410,"309 - 18 Stafford St, Toronto (C4346837) | Zoocasa","507,500","499,000",1,1,550,0,,
16411,"239 Torbarrie Rd, Toronto (W4334779) | Zoocasa","651,000","650,000",3,3,1750,1,,
16412,"707 - 15 Legion Rd, Toronto (W4338951) | Zoocasa","620,000","639,900",2,2,850,1,,
16419,"4101 - 87 Peter St, Toronto (C4351042) | Zoocasa","551,000","549,500",1,1,250,0,,
16420,"2001 - 225 Sackville St, Toronto (C4350906) | Zoocasa","519,000","520,000",1,1,650,1,,
16422,"201 Lee Ave, Toronto (E4352669) | Zoocasa","1,320,000","1,089,000",3,2,N/A ,1,,
16424,"1805 - 5500 Yonge St, Toronto (C4333067) | Zoocasa","600,000","635,000",2,2,850,1,,
16426,"3304 - 15 Grenville St, Toronto (C4345700) | Zoocasa","951,600","965,000",2,2,850,1,,
16427,"51 Farm Greenway, Toronto (C4349171) | Zoocasa","635,000","599,900",3,3,1300,2,,
16428,"26 Rushbrooke Ave, Toronto (E4352303) | Zoocasa","999,900","849,900",3,1,N/A ,2,,
16430,"1601 - 25 Cole St, Toronto (C4348418) | Zoocasa","675,000","674,900",2,2,850,0,,
16431,"305 - 135 Dalhousie St, Toronto (C4342196) | Zoocasa","805,000","799,000",2,2,1100,1,,
16436,"44 Pynford Cres, Toronto (C4351614) | Zoocasa","711,044","699,000",3,2,N/A ,4,,
16437,"2038 - 3043 Finch Ave W, Toronto (W4344648) | Zoocasa","470,000","474,900",3,3,1300,1,,
16438,"1033 - 54 East Liberty St, Toronto (C4347460) | Zoocasa","525,000","524,900",1,2,850,1,,
16440,"21 Shipley Rd, Toronto (W4347334) | Zoocasa","900,000","899,000",3,2,N/A ,4,,
16442,"134 William Duncan Rd, Toronto (W4333816) | Zoocasa","685,000","698,900",3,3,1750,1,,
16443,"704 - 188 Spadina Ave, Toronto (C4353211) | Zoocasa","1,010,000","1,099,900",3,2,1700,1,,
16444,"1407 - 1121 Bay St, Toronto (C4348124) | Zoocasa","525,000","499,900",1,1,550,0,,
16445,"444 - 22 Leader Lane, Toronto (C4348036) | Zoocasa","381,300","349,000",0,1,250,0,,
16446,"908 - 2365 Kennedy Rd, Toronto (E4330242) | Zoocasa","375,000","383,000",2,2,1100,1,,
16455,"85 Hertle Ave, Toronto (E4346647) | Zoocasa","995,000","899,900",3,2,N/A ,1,,
16456,"3902 - 42 Charles St E, Toronto (C4334567) | Zoocasa","850,000","879,900",2,1,650,1,,
16457,"96 Deforest Rd, Toronto (W4348385) | Zoocasa","1,232,000","1,088,000",3,1,N/A ,1,,
16459,"11 Alhambra Ave, Toronto (W4351431) | Zoocasa","1,305,000","1,199,000",3,2,N/A ,2,,
16461,"2401 - 101 Charles St E, Toronto (C4338762) | Zoocasa","958,000","999,999",2,2,950,1,,
16462,"416W - 565 Wilson Ave, Toronto (C4349037) | Zoocasa","412,000","389,000",1,1,550,1,,
16463,"20 Wanstead Ave, Toronto (E4346492) | Zoocasa","550,000","549,900",1,2,N/A ,2,,
16464,"165 - 252 John Garland Blvd, Toronto (W4342603) | Zoocasa","338,000","338,000",3,1,1300,1,,
16465,"4006 - 88 Blue Jays Way, Toronto (C4338012) | Zoocasa","1,420,000","1,488,888",2,2,1300,1,,
16466,"504 - 30 Roehampton Ave, Toronto (C4333756) | Zoocasa","570,000","599,900",2,1,650,0,,
16467,"2206 - 50 Brian Harrison Way, Toronto (E4347639) | Zoocasa","375,000","370,000",1,1,550,1,,
16470,"803 - 7 Lorraine Dr, Toronto (C4337360) | Zoocasa","638,000","649,900",3,2,950,1,,
16473,"509 - 15 Sewells Rd, Toronto (E4342501) | Zoocasa","282,000","279,000",2,1,850,1,,
16477,"143 Roselawn Ave, Toronto (C4347590) | Zoocasa","1,358,000","1,295,000",3,3,N/A ,1,,
16478,"8D - 8 Rosebank Dr, Toronto (E4347706) | Zoocasa","360,000","365,000",1,1,550,1,,
16479,"122 - 11 Ruttan St, Toronto (C4346779) | Zoocasa","720,000","749,000",2,2,850,1,,
16483,"304 - 60 Sidney Belsey Cres, Toronto (W4349776) | Zoocasa","490,000","499,900",3,2,1300,1,,
16484,"62 Robina Ave, Toronto (C4348110) | Zoocasa","915,000","799,000",3,1,N/A ,1,,
16485,"3109 - 318 Richmond St, Toronto (C4343375) | Zoocasa","460,000","460,000",0,1,250,0,,
16487,"912 - 100 Harrison Garden Blvd, Toronto (C4343822) | Zoocasa","699,000","699,000",2,2,1100,1,,
16488,"4310 - 300 Front St W, Toronto (C4338101) | Zoocasa","925,000","949,000",2,2,850,1,,
16493,"326 Homewood Ave, Toronto (C4350123) | Zoocasa","1,191,000","1,188,888",4,3,N/A ,6,,
16494,"813 - 8 Dovercourt Rd, Toronto (C4344597) | Zoocasa","507,000","450,000",1,1,550,0,,
16495,"306 - 2010 Islington Ave, Toronto (W4350040) | Zoocasa","700,000","699,000",2,3,2375,2,,
16497,"1617 - 100 Harrison Garden Blvd, Toronto (C4342200) | Zoocasa","540,000","549,000",1,1,750,1,,
16498,"304 Boon Ave, Toronto (W4351922) | Zoocasa","665,000","679,900",2,2,N/A ,1,,
16503,"1407 - 5 Michael Power Pl, Toronto (W4346546) | Zoocasa","561,300","499,000",2,2,850,1,,
16504,"1004 - 2500 Bridletowne Circ, Toronto (E4337343) | Zoocasa","348,000","359,000",2,1,1100,1,,
16507,"4504 - 45 Sudbury St, Toronto (C4347489) | Zoocasa","646,000","648,900",2,1,850,1,,
16508,"1513 - 268 Ridley Blvd, Toronto (C4351605) | Zoocasa","629,000","629,000",2,2,1100,1,,
16509,"409 - 11753 Sheppard Ave E, Toronto (E4335773) | Zoocasa","399,900","399,900",2,2,1100,1,,
16510,"2561 St. Clair Ave E, Toronto (E4349279) | Zoocasa","1,479,000","1,499,000",3,2,N/A ,4,,
16512,"21 Mcintosh Ave, Toronto (W4346750) | Zoocasa","911,000","799,900",3,2,N/A ,6,,
16513,"1808 - 1 King St W, Toronto (C4335250) | Zoocasa","308,000","358,800",0,1,250,0,,
16518,"204 - 180 Markham Rd, Toronto (E4350489) | Zoocasa","340,000","319,000",3,2,1500,1,,
16520,"226 - 1200 Don Mills Rd, Toronto (C4350092) | Zoocasa","500,000","485,000",1,1,950,1,,
16522,"202 - 5229 Dundas St W, Toronto (W4346543) | Zoocasa","453,000","425,000",1,1,750,1,,
16525,"1604 - 5 Rowntree Rd, Toronto (W4341488) | Zoocasa","409,500","429,900",2,2,1300,1,,
16526,"445 Armadale Ave, Toronto (W4340015) | Zoocasa","1,315,000","1,364,000",4,2,N/A ,1,,
16528,"401 - 60 Homewood Ave, Toronto (C4348821) | Zoocasa","550,000","499,900",1,1,750,1,,
16532,"Ph15 - 430 Mclevin Ave, Toronto (E4328541) | Zoocasa","394,000","399,999",2,2,1100,2,,
16534,"11 Japonica Rd, Toronto (E4335192) | Zoocasa","730,000","739,900",3,2,N/A ,5,,
16539,"1 Firth Cres, Toronto (E4348095) | Zoocasa","670,000","625,000",4,2,N/A ,2,,
16541,"248 Markham St, Toronto (C4348227) | Zoocasa","1,315,000","1,279,000",4,2,N/A ,2,,
16543,"77 Willowbank Blvd, Toronto (C4348545) | Zoocasa","1,760,000","1,495,000",3,2,N/A ,2,,
16545,"4215 - 585 Bloor St E, Toronto (C4344825) | Zoocasa","1,055,000","1,055,000",3,2,950,1,,
16547,"234 Finch Ave W, Toronto (C4350557) | Zoocasa","1,351,000","1,400,000",3,3,1750,2,,
16551,"203 - 57 Macaulay Ave, Toronto (W4341634) | Zoocasa","990,000","999,000",2,3,1500,1,,
16553,"24 Aquila Crt, Toronto (W4343130) | Zoocasa","740,000","784,900",3,2,N/A ,2,,
16554,"66 Westholme Ave, Toronto (W4347625) | Zoocasa","1,200,000","1,149,000",4,2,N/A ,1,,
16555,"1201 - 2 Fieldway Rd, Toronto (W4340863) | Zoocasa","565,000","549,007",2,2,750,1,,
16558,"41 Marmaduke St, Toronto (W4347603) | Zoocasa","1,610,000","1,269,900",5,2,N/A ,3,,
16560,"2805 - 181 Dundas St E, Toronto (C4341892) | Zoocasa","637,000","638,000",2,1,650,0,,
16562,"92 Dunington Dr, Toronto (E4352060) | Zoocasa","732,000","675,000",2,1,N/A ,1,,
16563,"476 Willard Ave, Toronto (W4348498) | Zoocasa","1,531,000","1,298,000",3,2,N/A ,1,,
